,wave.pagetitle,wave.pageurl,wave.time,wave.allitemcount,wave.totalelements,wave.waveurl,wave.error.count,wave.contrast.count,wave.alert.count,wave.feature.count,wave.structure.count,wave.aria.count,ipeds.schoolname,ipeds.city,ipeds.state,ipeds.degrees_awarded.predominant,ipeds.degrees_awarded.highest,ipeds.ownership,ipeds.admission_rate.overall,ipeds.online_only,ipeds.attendance.academic_year,ipeds.attendance.program_year,ipeds.tuition.in_state,ipeds.tuition.out_of_state,ipeds.ft_faculty_rate,ipeds.institutional_characteristics.level,ipeds.endowment.begin,ipeds.size,ipeds.avg_net_price.public,ipeds.avg_net_price.private
1243,"Career Education | Merrimack, NH",harmony-health.org,2.52,81,456,http://wave.webaim.org/report?url=www.harmony-health.org/,4,14,32,15,16,0,Harmony Health Care Institute,Merrimack,NH,1,1,3,0.6364,0.0,,39580.0,,,,3,,25.0,,35883.0
1244,"American Beauty School | Home | Beauty School in Miami, FL",americanbeautyschools.com,3.32,167,447,http://wave.webaim.org/report?url=www.americanbeautyschools.com/,8,92,18,14,22,13,American Beauty Schools,Miami,FL,1,1,3,,0.0,,16561.0,,,,3,,37.0,,13662.0
1245,Home,apexacademy2013.com,2.52,55,420,http://wave.webaim.org/report?url=https://www.apexacademy2013.com/,1,12,20,11,9,2,Apex Academy Hair Skin Nails School of Cosmetology,Ontario,OH,1,1,3,,0.0,,15477.0,,,,3,,35.0,,11750.0
1246,"Esthetics School, Makeup Artistry - The Esthetic institute",estheticinstitute.com,3.52,174,858,http://wave.webaim.org/report?url=estheticinstitute.com/,4,21,18,50,48,33,The Esthetic Institute,Vienna,VA,1,1,3,,0.0,,,,,,3,,126.0,,
1247,"Digital Media Training College | Shreveport, LA | Digital Media Institute",dmi.edu,5.13,536,1303,http://wave.webaim.org/report?url=www.dmi.edu/,4,60,40,15,63,354,Digital Media Institute at InterTech,Shreveport,LA,1,1,2,0.5,0.0,,31502.0,,,,2,,36.0,,27568.0
1248,Yeshiva Ohr Naftoli – Yeshiva Ohr Naftoli,yeshivaohrnaftoli.com,2.72,50,271,http://wave.webaim.org/report?url=https://www.yeshivaohrnaftoli.com/,0,23,6,3,11,7,Yeshiva Ohr Naftoli,New Windsor,NY,2,3,2,1.0,0.0,18425.0,,9926.0,9926.0,,1,,28.0,,12700.0
1249,Home | Bull City Barber Co.,bullcitybarbercollege.com,2.52,116,582,http://wave.webaim.org/report?url=www.bullcitybarbercollege.com/,5,19,19,2,19,52,Bull City Durham Beauty and Barber College,Durham,NC,1,1,3,,0.0,,16298.0,,,,3,,18.0,,10623.0
1250,"Behavioral Sciences and Psychology Programs in San Diego, CA | TCSPP",thechicagoschool.edu/san-diego,6.43,260,1493,http://wave.webaim.org/report?url=https://www.thechicagoschool.edu/san-diego/,0,3,13,21,56,167,The Chicago School of Professional Psychology at San Diego,San Diego,CA,4,4,2,,0.0,,,,,,1,910462.0,,,
1251,"ABC Adult School - affordable, professional training in Southern California",abcadultschool.edu,5.22,601,1672,http://wave.webaim.org/report?url=https://www.abcadultschool.edu/,1,2,77,48,89,384,ABC Adult School,Cerritos,CA,1,1,1,,0.0,,9978.0,,,,3,,195.0,6831.0,
1252,Home | Union Bible College,ubca.org,4.92,292,947,http://wave.webaim.org/report?url=https://ubca.org/,4,60,41,7,52,128,Union Bible College,Westfield,IN,3,3,2,0.8261,0.0,15380.0,,6380.0,6380.0,0.5,1,,53.0,,4990.0
1253,Institute of Medical Ultrasound,imu.edu,5.43,36,241,http://wave.webaim.org/report?url=www.imu.edu/,2,3,2,6,18,5,Institute of Medical Ultrasound,Atlanta,GA,1,1,3,,0.0,52296.0,,28100.0,28100.0,,3,,24.0,,46201.0
1254,Neo-Esthetique European Institute en San Juan,institutoneo.com,5.43,126,689,http://wave.webaim.org/report?url=www.institutoneo.com/,9,4,21,18,47,27,Neo-Esthetique European Institute,San Juan,PR,1,1,3,,0.0,,15417.0,,,,3,,155.0,,10847.0
1255,"Yeshiva Gedolah of Cliffwood – Keyport, New Jersey",yeshivagedolahcliffwood.com,3.12,31,207,http://wave.webaim.org/report?url=https://yeshivagedolahcliffwood.com/,1,4,2,7,13,4,Yeshiva Gedolah of Cliffwood,Keyport,NJ,3,3,2,0.8182,0.0,14850.0,,7850.0,7850.0,,1,,110.0,,8422.0
1256,"Urban Barber College – Concord, San Jose, Bay Area, Ca",urbanbarbercollege.com,6.63,156,725,http://wave.webaim.org/report?url=www.urbanbarbercollege.com/,44,9,11,9,61,22,Urban Barber College,Concord,CA,1,1,3,,0.0,,20375.0,,,,3,,146.0,,16613.0
1257,"Urban Barber College – Concord, San Jose, Bay Area, Ca",urbanbarbercollege.com,6.63,156,725,http://wave.webaim.org/report?url=www.urbanbarbercollege.com/,44,9,11,9,61,22,Urban Barber College - San Jose,San Jose,CA,0,0,3,,,,,,,,3,,,,
1258,Seminary Bnos Chaim,seminarybnoschaim.com,2.02,34,122,http://wave.webaim.org/report?url=www.seminarybnoschaim.com/,1,8,2,6,16,1,Seminary Bnos Chaim,Lakewood,NJ,1,2,2,0.7,0.0,20017.0,,11900.0,11900.0,,2,,218.0,,14248.0
1259,Home - The Avenue Academy,theavenueacademy.com,5.73,117,663,http://wave.webaim.org/report?url=www.theavenueacademy.com/,1,0,18,14,36,48,Avenue Academy A Cosmetology Institute,Albuquerque,NM,1,1,3,,0.0,,21495.0,,,,3,,78.0,,19428.0
1260,DSDT – Train. Employ. Empower.,dsdt.edu,15.84,150,852,http://wave.webaim.org/report?url=https://dsdt.edu/,22,31,24,20,42,11,DSDT,Detroit,MI,1,1,3,,0.0,,29295.0,,,,3,,124.0,,27148.0
1261,Escondido Adult School,escondidoadultschool.org,6.24,366,767,http://wave.webaim.org/report?url=www.escondidoadultschool.org/,0,0,7,52,74,233,Escondido Adult School,Escondido,CA,1,1,1,,0.0,,,,,,3,,90.0,,
1262,Vista Adult School | Adult Education Classes in Vista CA,vistaadultschool.org,2.22,127,219,http://wave.webaim.org/report?url=vistaadultschool.org/,5,14,14,13,14,67,Vista Adult School,Vista,CA,1,1,1,,0.0,,,,,,3,,264.0,,
1263,Global Medical & Technical Training Institute | Future tech school in Miami,gmtti.edu,5.33,700,2015,http://wave.webaim.org/report?url=www.gmtti.edu/,5,45,23,59,63,505,Global Medical & Technical Training Institute,Miami,FL,1,1,3,,0.0,,29200.0,,,,3,,102.0,,23309.0
1264,Online Admissions - Online,cps.indianatech.edu,2.92,199,703,http://wave.webaim.org/report?url=cps.indianatech.edu/,5,8,6,28,63,89,Indiana Institute of Technology-College of Professional Studies,Fort Wayne,IN,3,3,2,,0.0,22827.0,,10224.0,10224.0,,1,91322834.0,3646.0,,17943.0
1265,Ranked #1 Top Culinary School in America| Los Angeles | Institute of Culinary Education,ice.edu/losangeles,4.93,377,1322,http://wave.webaim.org/report?url=www.ice.edu/losangeles,1,52,26,80,74,144,Institute of Culinary Education,Pasadena,CA,1,1,3,,0.0,,,,,,3,,299.0,,
1266,TONI&GUY Hairdressing Academy,riorancho.toniguy.edu,6.52,302,847,http://wave.webaim.org/report?url=riorancho.toniguy.edu/,3,1,15,79,31,173,Toni & Guy Hairdressing Academy-Rio Rancho,Rio Rancho,NM,1,1,3,,0.0,,27540.0,,,,3,,21.0,,21828.0
1267,Young Americans – College of Performing Arts,yacollege.edu,3.92,78,626,http://wave.webaim.org/report?url=https://www.yacollege.edu/,2,21,10,9,24,12,Young Americans College of the Performing Arts,Corona,CA,2,2,2,0.5,0.0,36614.0,,14030.0,14030.0,,2,75301.0,27.0,,31817.0
1268,Yeshivat Hechal Shemuel,hechalshemuel.com,1.92,66,206,http://wave.webaim.org/report?url=hechalshemuel.com/,0,0,3,22,6,35,Yeshivat Hechal Shemuel,Brooklyn,NY,2,3,2,1.0,0.0,,,12380.0,12380.0,,1,,70.0,,
1269,"Health-Tech Institute of Memphis Memphis, TN",htim.edu,2.93,26,168,http://wave.webaim.org/report?url=www.htim.edu/,1,4,13,0,8,0,Health-Tech Institute of Memphis,Memphis,TN,1,1,3,,0.0,,26964.0,,,,3,,15.0,,18695.0
1270,Cosmetology School In Charleston | Vski Cosmetology | United States,vskicosmetology.com,4.22,127,528,http://wave.webaim.org/report?url=www.vskicosmetology.com/,2,11,18,6,31,59,Vski Cosmetology School,Charleston,SC,1,1,2,,0.0,,14383.0,,,,3,,27.0,,8188.0
1271,Home,deluxebarbercollege.com,2.82,74,365,http://wave.webaim.org/report?url=www.deluxebarbercollege.com/,15,0,19,35,5,0,Deluxe Barber College,San Antonio,TX,1,1,3,,0.0,,17150.0,,,,3,,72.0,,14275.0
1272,Derech Hachaim Seminary – Derech Hachaim Seminary,derechhachaimseminary.com,2.72,45,350,http://wave.webaim.org/report?url=derechhachaimseminary.com/,5,2,3,1,21,13,Derech Hachaim Seminary,Monroe,NY,1,1,2,0.894,0.0,16800.0,,11000.0,11000.0,,2,,244.0,,10690.0
1273,Christ Mission College - Generations Reaching the Nations,cmctx.edu,7.73,177,983,http://wave.webaim.org/report?url=cmctx.edu/,8,3,14,12,31,109,Christ Mission College,San Antonio,TX,3,3,2,,0.0,13812.0,,7465.0,7465.0,,1,40000.0,42.0,,8531.0
1274,www.tonsorialartsbarbercollege.com | TONSORIAL ARTS BARBER COLLEGE,tonsorialartsbarbercollege.com,6.13,51,396,http://wave.webaim.org/report?url=https://www.tonsorialartsbarbercollege.com/,0,9,14,5,13,10,Tonsorial Arts Barber College,Texarkana,TX,1,1,3,,0.0,,33545.0,,,,3,,47.0,,27702.0
1275,ROCKFORD CAREER COLLEGE | Building great futures since 1862.,rockfordcareercollege.edu,3.32,220,925,http://wave.webaim.org/report?url=https://www.rockfordcareercollege.edu/,26,95,24,21,53,1,Stautzenberger College-Rockford Career College,Rockford,IL,1,2,3,,0.0,25078.0,,16699.0,16699.0,0.7778,2,,578.0,,19758.0
1276,"MERYMA'AT ​BARBER COLLEGE - Barber School - Cleveland, Ohio",merymaatbarbercollege.com,2.11,161,366,http://wave.webaim.org/report?url=https://www.merymaatbarbercollege.com/,4,0,8,3,26,120,Meryma'at Barber College,Cleveland,OH,1,1,3,,0.0,,19094.0,,,,2,,50.0,,13621.0
1277,Alturacollege.com,alturacollege.com,2.32,9,30,http://wave.webaim.org/report?url=www.alturacollege.com/,1,3,0,0,5,0,Altura College,Pullman,WA,1,1,3,,0.0,,,,,,3,,3.0,,
1278,HCC-home | marketing,hccollege.edu,6.83,106,389,http://wave.webaim.org/report?url=www.hccollege.edu/,2,35,14,7,8,40,Hollywood Cultural College,Los Angeles,CA,1,1,3,,0.0,,15000.0,,,,3,,18.0,,11146.0
1279,Home - CINCollege,cincollege.org,3.82,164,1193,http://wave.webaim.org/report?url=https://cincollege.org/,0,7,16,11,73,57,California Indian Nations College,Palm Desert,CA,2,2,2,,0.0,,,7743.0,7743.0,,2,,40.0,,
1280,Indian Bible College | Biblical. Relational. Transformational.,indianbible.org,8.64,208,757,http://wave.webaim.org/report?url=https://www.indianbible.org/,27,13,48,15,53,52,Indian Bible College,Flagstaff,AZ,2,2,2,,0.0,,,7080.0,7080.0,,1,,26.0,,
1281,Cosmetology & Beauty School Fort Lauderdale | Paul Mitchell,paulmitchell.edu/fortlauderdale,2.62,79,454,http://wave.webaim.org/report?url=https://paulmitchell.edu/fortlauderdale,0,3,18,13,27,18,Paul Mitchell the School-Fort Lauderdale,Plantation,FL,1,0,3,,0.0,,32330.0,,,,3,,53.0,,27668.0
1282,CUSM,cusm.org,4.52,85,395,http://wave.webaim.org/report?url=https://www.cusm.org/,9,19,13,16,24,4,California University of Science and Medicine,Colton,CA,4,4,2,,0.0,,,,,0.7241,1,,,,
1283,Mason Anthony School of Cosmetology - Columbus Ohio,masonanthony.com,8.44,256,855,http://wave.webaim.org/report?url=https://www.masonanthony.com/,18,13,28,29,54,114,Mason Anthony School of Cosmetology Arts & Sciences,Hilliard,OH,1,0,3,,0.0,,,,,,2,,126.0,,
1284,"Eagle Gate College: Idaho Falls Campus | Healthcare Colleges in Idaho Falls, ID",eaglegatecollege.edu/locations/idaho-falls,2.82,274,1123,http://wave.webaim.org/report?url=https://www.eaglegatecollege.edu/locations/idaho-falls/,1,23,54,19,47,130,Provo College-Idaho Falls Campus,Idaho Falls,ID,3,0,3,,0.0,,,15219.0,15219.0,,1,,16.0,,
1285,Dothan Campus | Troy University,troy.edu/about-us/dothan-campus/index.html,3.62,159,388,http://wave.webaim.org/report?url=www.troy.edu/about-us/dothan-campus/index.html,1,19,20,20,35,64,Troy University-Dothan Campus,Dothan,AL,0,0,1,,,,,8908.0,16708.0,,1,,,,
1286,"Harding School of Theology - Deeper Faith, Higher Standards",hst.edu,6.33,130,573,http://wave.webaim.org/report?url=hst.edu/,0,30,16,19,27,38,Harding School of Theology,Memphis,TN,0,0,2,,,,,,,,1,,,,
1287,Welcome to IDEA at ATEP | IDEA at ATEP,atep.ivc.edu,2.72,22,149,http://wave.webaim.org/report?url=https://atep.ivc.edu/,5,1,2,4,9,1,IDEA at ATEP,Tustin,CA,0,0,1,,,,,1144.0,8346.0,,2,,,,
1288,SDSU Imperial Valley | SDSU,ivcampus.sdsu.edu,3.12,85,525,http://wave.webaim.org/report?url=www.ivcampus.sdsu.edu/,0,1,5,12,44,23,San Diego State University-Imperial Valley Campus,Calexico,CA,0,0,1,,,,,5976.0,17856.0,,1,,,,
1289,Welcome| Aviation Maintenance Technology Program | Victor Valley College,vvc.edu/academic/aviation-tech,7.42,488,1413,http://wave.webaim.org/report?url=www.vvc.edu/academic/aviation-tech/,0,27,69,29,100,263,Victor Valley Community College - Aviation Technology,Victorville,CA,0,0,1,,,,,1424.0,9374.0,,2,,,,
1290,,ivytech.edu/columbus,2.52,174,805,http://wave.webaim.org/report?url=www.ivytech.edu/columbus/,9,1,6,38,45,75,Ivy Tech Community College-Columbus,Columbus,IN,0,0,1,,,,,4637.0,8927.0,,2,,,,
1291,,ivytech.edu/sellersburg,2.32,174,805,http://wave.webaim.org/report?url=www.ivytech.edu/sellersburg/,9,1,6,38,45,75,Ivy Tech Community College-South Central,Sellersburg,IN,0,0,1,,,,,4637.0,8927.0,,2,,,,
1292,Richmond Campus - Ivy Tech Community College of Indiana,ivytech.edu/richmond,4.82,354,1488,http://wave.webaim.org/report?url=www.ivytech.edu/richmond/,18,4,22,91,64,155,Ivy Tech Community College-Richmond,Richmond,IN,0,0,1,,,,,4637.0,8927.0,,2,,,,
1293,Madison - Ivy Tech Community College,ivytech.edu/madison,4.22,414,1616,http://wave.webaim.org/report?url=www.ivytech.edu/madison/,12,42,25,86,98,151,Ivy Tech Community College-Southeast,Madison,IN,0,0,1,,,,,4637.0,8927.0,,2,,,,
1294,Calvin Prison Initiative | Calvin University,calvin.edu/prison-initiative/index.html,3.42,115,585,http://wave.webaim.org/report?url=https://calvin.edu/prison-initiative/index.html,11,7,14,18,40,25,Calvin University - Handlon Campus,Ionia,MI,0,0,2,,,,,,,,1,,,,
1295,"NAS Jacksonville, FL | Columbia College",ccis.edu/locations/nas-jacksonville.aspx,4.93,300,1300,http://wave.webaim.org/report?url=www.ccis.edu/locations/nas-jacksonville.aspx,6,11,24,30,86,143,Columbia College - NAS Jacksonville,Jacksonville,FL,0,0,2,,,,,8112.0,8112.0,,1,,,,
1296,"Crystal Lake, IL | Columbia College",ccis.edu/locations/crystal-lake.aspx,4.43,304,1309,http://wave.webaim.org/report?url=www.ccis.edu/locations/crystal-lake.aspx,6,11,25,31,87,144,Columbia College - Crystal Lake Campus,Crystal Lake,IL,0,0,2,,,,,8112.0,8112.0,,1,,,,
1297,"Kansas City, MO | Columbia College",ccis.edu/locations/kansas-city.aspx,4.73,307,1318,http://wave.webaim.org/report?url=www.ccis.edu/locations/kansas-city.aspx,6,11,27,31,86,146,Columbia College - Kansas City,Kansas City,MO,0,0,2,,,,,8112.0,8112.0,,1,,,,
1298,"Fort Leonard Wood, MO | Columbia College",ccis.edu/locations/fort-leonard-wood.aspx,4.23,301,1307,http://wave.webaim.org/report?url=https://www.ccis.edu/locations/fort-leonard-wood.aspx,6,11,24,30,87,143,Columbia College - Fort Leonard Wood,Fort Leonard Wood,MO,0,0,2,,,,,8112.0,8112.0,,1,,,,
1299,"Fort Leonard Wood, MO | Columbia College",ccis.edu/locations/fort-leonard-wood.aspx,4.23,301,1307,http://wave.webaim.org/report?url=https://www.ccis.edu/locations/fort-leonard-wood.aspx,6,11,24,30,87,143,Columbia College - Fort Leonard Wood 58th Trans BN,Fort Leonard Wood,MO,0,0,2,,,,,8112.0,8112.0,,2,,,,
1300,"Jefferson City, MO | Columbia College",ccis.edu/locations/jefferson-city.aspx,4.73,299,1300,http://wave.webaim.org/report?url=www.ccis.edu/locations/jefferson-city.aspx,6,11,25,31,86,140,Columbia College - Jefferson City,Jefferson City,MO,0,0,2,,,,,8112.0,8112.0,,1,,,,
1301,"Lake of the Ozarks, MO | Columbia College",ccis.edu/locations/lake-ozark.aspx,4.43,301,1318,http://wave.webaim.org/report?url=www.ccis.edu/locations/lake-ozark.aspx,6,11,24,31,86,143,Columbia College - Lake Ozark,Osage Beach,MO,0,0,2,,,,,8112.0,8112.0,,1,,,,
1302,"Salt Lake City, UT | Columbia College",ccis.edu/locations/salt-lake.aspx,4.02,300,1301,http://wave.webaim.org/report?url=www.ccis.edu/locations/salt-lake.aspx,6,11,24,30,86,143,Columbia College - Salt Lake,Murray,UT,0,0,2,,,,,8112.0,8112.0,,1,,,,
1303,"Fort Stewart, GA | Columbia College",ccis.edu/locations/fort-stewart.aspx,5.33,302,1302,http://wave.webaim.org/report?url=www.ccis.edu/locations/fort-stewart.aspx,6,11,25,30,86,144,Columbia College - Fort Stewart,Ft. Stewart,GA,0,0,2,,,,,8112.0,8112.0,,1,,,,
1304,"Fort Sill, OK | Columbia College",ccis.edu/locations/fort-sill.aspx,4.53,308,1318,http://wave.webaim.org/report?url=www.ccis.edu/locations/fort-sill.aspx,6,13,27,30,87,145,Columbia College - Fort Sill,Fort Sill,OK,0,0,2,,,,,8112.0,8112.0,,1,,,,
1305,"Imperial, CA | Columbia College",ccis.edu/locations/imperial.aspx,4.22,725,1992,http://wave.webaim.org/report?url=www.ccis.edu/locations/imperial.aspx,6,15,246,29,108,321,Columbia College - Imperial,Imperial,CA,0,0,2,,,,,8112.0,8112.0,,1,,,,
1306,"South College in Atlanta, GA | Atlanta Campus Information",south.edu/locations/atlanta,5.52,528,1274,http://wave.webaim.org/report?url=https://www.south.edu/locations/atlanta/,3,8,154,52,82,229,South College-Atlanta,Atlanta,GA,0,0,3,,,,,16975.0,16975.0,,1,,,,
1307,"Fredericksburg, VA Campus | Strayer University",strayer.edu/campus-locations/virginia/fredericksburg,12.84,885,2360,http://wave.webaim.org/report?url=www.strayer.edu/campus-locations/virginia/fredericksburg,5,14,45,84,79,658,Strayer University-Fredericksburg Campus,Fredericksburg,VA,0,0,3,,,,,13515.0,13515.0,,1,,,,
1308,"Virginia Beach, VA Campus | Strayer University",strayer.edu/campus-locations/virginia/virginia-beach,9.13,887,2363,http://wave.webaim.org/report?url=www.strayer.edu/campus-locations/virginia/virginia-beach,5,14,45,84,79,660,Strayer University-Virginia Beach Campus,Virginia Beach,VA,0,0,3,,,,,13515.0,13515.0,,1,,,,
1309,Culinary Institute of Virginia Cooking and Culinary School | ECPI University,ecpi.edu/college-of-culinary-arts,15.04,260,1227,http://wave.webaim.org/report?url=www.ecpi.edu/college-of-culinary-arts,8,24,9,56,73,90,ECPI University-Culinary Institute of Virginia,Norfolk,VA,0,0,3,,,,,16639.0,16639.0,,1,,,,
1310,"White Marsh, MD Campus | Strayer University",strayer.edu/campus-locations/maryland/white-marsh,8.02,884,2334,http://wave.webaim.org/report?url=www.strayer.edu/campus-locations/maryland/white-marsh,3,14,46,82,79,660,Strayer University-White Marsh Campus,Baltimore,MD,0,0,3,,,,,13515.0,13515.0,,1,,,,
1311,"Aviator – College of Aeronautical Science & Technology – Kissimmee, Florida",aviatoramt.com,5.63,135,627,http://wave.webaim.org/report?url=www.aviatoramt.com/,2,19,4,3,32,75,Aviator College of Aeronautical Science & Technology -  Kissimmee,Kissimmee,FL,0,0,3,,,,,15250.0,15250.0,,3,,,,
1312,"Montgomery, AL Campus | Strayer University",strayer.edu/campus-locations/alabama/montgomery,8.83,893,2379,http://wave.webaim.org/report?url=www.strayer.edu/campus-locations/alabama/montgomery,5,14,45,88,76,665,Strayer University - Montgomery Campus,Montgomery,AL,0,0,3,,,,,13515.0,13515.0,,1,,,,
1313,"Greensboro, NC Campus | Strayer University",strayer.edu/campus-locations/north-carolina/greensboro,12.24,901,2400,http://wave.webaim.org/report?url=www.strayer.edu/campus-locations/north-carolina/greensboro,5,14,45,91,79,667,Strayer University-Greensboro Campus,Greensboro,NC,0,0,3,,,,,13515.0,13515.0,,1,,,,
1314,College Campus Locations | Strayer University,strayer.edu/campus-locations/new-jersey/willingboro,8.33,1181,2787,http://wave.webaim.org/report?url=www.strayer.edu/campus-locations/new-jersey/willingboro,5,1,39,190,123,823,Strayer University-Willingboro Campus,Willingboro,NJ,0,0,3,,,,,13515.0,13515.0,,1,,,,
1315,"Augusta, GA campus | Strayer University",strayer.edu/campus-locations/georgia/augusta,9.04,891,2366,http://wave.webaim.org/report?url=www.strayer.edu/campus-locations/georgia/augusta,5,14,45,87,79,661,Strayer University-Augusta Campus,Augusta,GA,0,0,3,,,,,13515.0,13515.0,,1,,,,
1316,"Columbia, SC Campus | Strayer University",strayer.edu/campus-locations/south-carolina/columbia,5.02,885,2356,http://wave.webaim.org/report?url=www.strayer.edu/campus-locations/south-carolina/columbia,5,14,45,84,79,658,Strayer University-Columbia Campus,Columbia,SC,0,0,3,,,,,13515.0,13515.0,,1,,,,
1317,"San Antonio, TX Campus | Strayer University",strayer.edu/campus-locations/texas/san-antonio,11.94,885,2352,http://wave.webaim.org/report?url=www.strayer.edu/campus-locations/texas/san-antonio,5,14,45,83,78,660,Strayer University-San Antonio,San Antonio,TX,0,0,3,,,,,13515.0,13515.0,,1,,,,
1318,Not Found,relay.edu/location/relay-memphis,3.42,82,192,http://wave.webaim.org/report?url=relay.edu/location/relay-memphis,4,0,9,4,14,51,Relay Graduate School of Education - Memphis,Memphis,TN,0,0,2,,,,,,,,1,,,,
1319,Not Found,relay.edu/location/relay-philadelphia-camden,3.52,82,192,http://wave.webaim.org/report?url=relay.edu/location/relay-philadelphia-camden,4,0,9,4,14,51,Relay Graduate School of Education - Philadelphia & Camden,Philadelphia,PA,0,0,2,,,,,,,,1,,,,
1320,Not Found,relay.edu/location/relay-atlanta,3.42,82,192,http://wave.webaim.org/report?url=relay.edu/location/relay-atlanta,4,0,9,4,14,51,Relay Graduate School of Education - Atlanta,Atlanta,GA,0,0,2,,,,,,,,1,,,,
1321,RVU-SU Welcomes Three New Members to its Executive Advisory Council - Rocky Vista University,rvu.edu/rvu-su,4.12,76,652,http://wave.webaim.org/report?url=www.rvu.edu/rvu-su/,0,16,15,18,22,5,Rocky Vista University - Southern Utah,Ivins,UT,0,0,3,,,,,,,,1,,,,
1322,New York State Barber School | Sharp Edgez Barber Institute,sharpedgezbarberinstitute.com,2.72,65,367,http://wave.webaim.org/report?url=www.sharpedgezbarberinstitute.com/,2,9,22,25,3,4,Sharp Edgez Barber Institute - Buffalo,Buffalo,NY,0,0,3,,,,,,,,3,,,,
